timestamp	CO2	PM2.5	humidity	temperature	CRI	CRI_pred	fan_speed_fuzzy
2024-07-26 16:22:00	603.3	16.0	55.0	24.0	0.576	0.562	2
2024-07-26 16:23:00	695.2	20.7	46.7	26.0	0.579	0.592	2
2024-07-26 16:24:00	699.6	22.7	53.2	23.1	0.585	0.606	2
2024-07-26 16:25:00	584.2	19.0	55.8	25.2	0.578	0.581	2
2024-07-26 16:26:00	850.3	26.3	59.4	20.9	0.598	0.602	2
2024-07-26 16:27:00	787.7	17.1	70.0	25.8	0.593	0.599	2
2024-07-26 16:28:00	677.9	21.1	50.2	22.6	0.581	0.584	2
2024-07-26 16:29:00	702.7	22.0	60.6	24.2	0.588	0.577	2
2024-07-26 16:30:00	720.8	17.5	42.1	24.6	0.575	0.59	2
2024-07-26 16:31:00	495.8	21.9	50.9	24.3	0.574	0.578	2
2024-07-26 16:32:00	675.3	15.0	58.8	23.8	0.58	0.586	2
2024-07-26 16:33:00	631.8	15.9	61.9	22.1	0.58	0.591	2
2024-07-26 16:34:00	599.8	11.4	47.5	22.7	0.568	0.577	2
2024-07-26 16:35:00	671.9	19.2	50.6	25.5	0.579	0.592	2
2024-07-26 16:36:00	879.8	19.6	69.6	23.1	0.599	0.604	2
2024-07-26 16:37:00	764.1	23.9	66.6	23.8	0.596	0.587	2
2024-07-26 16:38:00	642.9	22.0	57.1	21.8	0.584	0.588	2
2024-07-26 16:39:00	757.3	16.6	32.6	25.3	0.571	0.571	2
2024-07-26 16:40:00	839.9	12.1	80.0	22.0	0.596	0.587	2
2024-07-26 16:41:00	792.5	20.2	54.8	25.4	0.588	0.602	2
2024-07-26 16:42:00	706.0	23.6	51.9	22.4	0.585	0.584	2
2024-07-26 16:43:00	635.3	21.8	49.8	25.5	0.579	0.582	2
2024-07-26 16:44:00	769.8	23.4	58.8	24.0	0.592	0.584	2
2024-07-26 16:45:00	739.3	16.9	58.9	23.2	0.585	0.584	2
2024-07-26 16:46:00	789.5	15.7	64.5	26.4	0.589	0.598	2
2024-07-26 16:47:00	763.5	14.3	45.7	23.9	0.577	0.597	2
2024-07-26 16:48:00	805.0	17.7	51.9	23.5	0.585	0.57	2
2024-07-26 16:49:00	646.5	17.6	75.3	25.4	0.59	0.59	2
2024-07-26 16:50:00	831.7	19.0	57.2	21.8	0.59	0.559	2
2024-07-26 16:51:00	719.8	17.4	53.3	20.2	0.581	0.577	2
2024-07-26 16:52:00	907.5	17.3	45.6	25.7	0.586	0.587	2
2024-07-26 16:53:00	631.1	14.1	60.1	22.7	0.578	0.58	2
2024-07-26 16:54:00	873.6	22.7	65.3	25.3	0.599	0.616	2
2024-07-26 16:55:00	719.8	18.4	63.7	24.1	0.588	0.585	2
2024-07-26 16:56:00	634.9	17.1	52.4	22.3	0.577	0.592	2
2024-07-26 16:57:00	651.6	14.3	58.6	24.9	0.578	0.581	2
2024-07-26 16:58:00	668.0	11.3	71.7	23.4	0.583	0.578	2
2024-07-26 16:59:00	742.4	24.5	65.7	22.4	0.595	0.597	2
2024-07-26 17:00:00	752.3	20.8	47.2	22.4	0.582	0.584	2
2024-07-26 17:01:00	642.6	9.9	30.0	21.4	0.559	0.561	2
2024-07-26 17:02:00	697.6	21.8	58.0	24.6	0.587	0.58	2
2024-07-26 17:03:00	914.2	22.6	63.0	22.6	0.6	0.593	2
2024-07-26 17:04:00	872.8	18.6	44.1	23.9	0.584	0.596	2
2024-07-26 17:05:00	743.6	26.0	54.9	23.7	0.591	0.601	2
2024-07-26 17:06:00	703.8	19.1	52.4	22.6	0.582	0.573	2
2024-07-26 17:07:00	712.0	10.9	56.0	21.7	0.577	0.575	2
2024-07-26 17:08:00	761.4	19.8	49.6	27.8	0.583	0.587	2
2024-07-26 17:09:00	597.7	19.2	67.9	23.9	0.585	0.593	2
2024-07-26 17:10:00	674.3	15.0	56.5	26.7	0.579	0.581	2
2024-07-26 17:11:00	533.1	20.9	46.2	25.7	0.572	0.583	2
2024-07-26 17:12:00	739.9	9.7	64.2	23.5	0.581	0.58	2
2024-07-26 17:13:00	764.7	23.0	42.4	24.3	0.582	0.598	2
2024-07-26 17:14:00	651.7	13.6	67.8	24.2	0.582	0.608	2
2024-07-26 17:15:00	857.4	13.1	64.9	26.8	0.59	0.591	2
2024-07-26 17:16:00	577.4	17.4	68.9	25.2	0.583	0.587	2
2024-07-26 17:17:00	553.6	20.2	53.4	22.8	0.576	0.567	2
2024-07-26 17:18:00	722.4	18.8	50.0	24.5	0.581	0.579	2
2024-07-26 17:19:00	804.7	14.3	55.8	25.2	0.584	0.586	2
2024-07-26 17:20:00	868.4	15.5	54.2	22.2	0.587	0.594	2
2024-07-26 17:21:00	654.1	12.3	48.5	24.7	0.571	0.569	2
2024-07-26 17:22:00	807.9	16.9	49.5	26.0	0.583	0.59	2
2024-07-26 17:23:00	696.1	23.4	51.3	22.7	0.584	0.581	2
2024-07-26 17:24:00	682.7	18.0	43.3	22.9	0.575	0.585	2
2024-07-26 17:25:00	788.4	22.3	61.8	25.7	0.593	0.597	2
2024-07-26 17:26:00	765.2	25.3	54.5	23.5	0.591	0.594	2
2024-07-26 17:27:00	542.4	15.1	51.9	22.5	0.57	0.566	2
2024-07-26 17:28:00	847.7	17.1	43.9	25.3	0.582	0.581	2
2024-07-26 17:29:00	838.0	28.9	43.4	24.9	0.591	0.587	2
2024-07-26 17:30:00	637.4	25.2	74.4	24.1	0.596	0.604	2
2024-07-26 17:31:00	739.6	9.6	48.7	25.7	0.573	0.56	2
2024-07-26 17:32:00	749.4	19.9	61.1	25.8	0.589	0.582	2
2024-07-26 17:33:00	726.1	18.0	56.6	23.9	0.584	0.596	2
2024-07-26 17:34:00	645.0	22.1	30.0	27.0	0.569	0.571	2
2024-07-26 17:35:00	632.8	14.3	72.9	26.4	0.585	0.597	2
2024-07-26 17:36:00	697.4	13.8	61.8	21.0	0.582	0.59	2
2024-07-26 17:37:00	817.3	14.6	47.3	22.5	0.58	0.59	2
2024-07-26 17:38:00	754.4	15.1	54.7	20.6	0.582	0.586	2
2024-07-26 17:39:00	662.9	22.1	43.5	23.5	0.577	0.571	2
2024-07-26 17:40:00	777.2	12.1	73.3	22.2	0.59	0.59	2
2024-07-26 17:41:00	415.1	14.9	45.9	22.8	0.561	0.549	2
2024-07-26 17:42:00	814.9	9.1	49.8	25.6	0.577	0.575	2
2024-07-26 17:43:00	526.0	23.0	47.7	21.4	0.574	0.569	2
2024-07-26 17:44:00	663.8	24.4	55.8	24.2	0.586	0.567	2
2024-07-26 17:45:00	588.0	16.4	68.7	24.2	0.583	0.587	2
2024-07-26 17:46:00	570.5	16.5	72.9	23.9	0.584	0.587	2
2024-07-26 17:47:00	816.1	20.3	51.0	24.2	0.587	0.6	2
2024-07-26 17:48:00	653.2	25.4	58.8	20.7	0.588	0.576	2
2024-07-26 17:49:00	734.7	20.0	55.8	22.8	0.586	0.596	2
2024-07-26 17:50:00	695.3	14.5	45.2	26.3	0.573	0.55	2
2024-07-26 17:51:00	747.7	9.9	79.2	22.2	0.589	0.588	2
2024-07-26 17:52:00	707.7	12.4	68.6	26.5	0.584	0.604	2
2024-07-26 17:53:00	571.7	18.4	56.9	21.9	0.577	0.577	2
2024-07-26 17:54:00	799.6	14.7	70.8	21.7	0.592	0.584	2
2024-07-26 17:55:00	650.6	19.0	67.1	22.6	0.587	0.586	2
2024-07-26 17:56:00	544.3	15.2	55.8	25.7	0.573	0.581	2
2024-07-26 17:57:00	657.2	12.7	58.3	23.2	0.577	0.574	2
2024-07-26 17:58:00	850.1	12.1	70.1	24.5	0.591	0.595	2
2024-07-26 17:59:00	785.0	25.8	45.5	24.1	0.587	0.591	2
2024-07-26 18:00:00	665.1	22.4	71.7	23.9	0.593	0.598	2
2024-07-26 18:01:00	665.1	26.7	52.7	25.9	0.586	0.597	2
2024-07-26 18:02:00	667.8	20.7	70.2	25.2	0.591	0.611	2
2024-07-26 18:03:00	907.7	15.9	54.9	22.3	0.589	0.59	2
2024-07-26 18:04:00	738.2	24.6	58.4	23.6	0.591	0.594	2
2024-07-26 18:05:00	743.0	17.8	54.7	26.6	0.583	0.572	2
2024-07-26 18:06:00	803.0	19.1	49.7	24.5	0.585	0.594	2
2024-07-26 18:07:00	723.9	17.8	52.3	21.7	0.581	0.595	2
2024-07-26 18:08:00	674.1	3.3	68.8	21.8	0.575	0.582	2
2024-07-26 18:09:00	680.4	26.0	31.9	25.3	0.575	0.561	2
2024-07-26 18:10:00	692.8	20.5	42.6	25.1	0.577	0.573	2
2024-07-26 18:11:00	696.3	19.6	47.7	22.6	0.579	0.58	2
2024-07-26 18:12:00	772.8	17.7	44.2	25.1	0.579	0.571	2
2024-07-26 18:13:00	705.2	18.8	70.1	26.4	0.591	0.612	2
2024-07-26 18:14:00	773.3	15.0	67.6	26.2	0.589	0.593	2
2024-07-26 18:15:00	691.9	21.1	60.9	26.4	0.587	0.597	2
2024-07-26 18:16:00	707.9	11.5	48.6	24.8	0.573	0.583	2
2024-07-26 18:17:00	500.2	18.9	68.4	23.7	0.581	0.582	2
2024-07-26 18:18:00	791.6	20.8	39.1	23.4	0.58	0.568	2
2024-07-26 18:19:00	734.6	17.0	76.4	24.0	0.594	0.602	2
2024-07-26 18:20:00	799.8	19.9	48.2	22.7	0.584	0.604	2
2024-07-26 18:21:00	410.4	13.0	52.4	23.5	0.563	0.559	2
2024-07-26 18:22:00	908.8	13.2	50.7	25.9	0.585	0.579	2
2024-07-26 18:23:00	686.0	19.2	44.3	21.6	0.576	0.585	2
2024-07-26 18:24:00	810.8	21.4	74.3	21.7	0.6	0.609	2
2024-07-26 18:25:00	596.0	8.6	62.9	25.2	0.573	0.584	2
2024-07-26 18:26:00	761.3	20.6	67.2	23.5	0.593	0.592	2
2024-07-26 18:27:00	594.7	15.3	42.8	21.1	0.568	0.567	2
2024-07-26 18:28:00	637.6	17.0	56.8	23.9	0.579	0.553	2
2024-07-26 18:29:00	891.4	11.3	60.2	23.7	0.587	0.588	2
2024-07-26 18:30:00	680.9	13.7	57.7	23.4	0.579	0.573	2
2024-07-26 18:31:00	721.7	22.8	43.4	25.0	0.581	0.559	2
2024-07-26 18:32:00	787.0	18.2	65.8	22.0	0.592	0.611	2
2024-07-26 18:33:00	749.6	16.1	56.2	24.0	0.583	0.585	2
2024-07-26 18:34:00	715.0	17.4	45.5	23.7	0.577	0.559	2
2024-07-26 18:35:00	736.5	20.4	36.4	24.1	0.576	0.579	2
2024-07-26 18:36:00	940.3	20.2	61.1	21.4	0.598	0.616	2
2024-07-26 18:37:00	694.2	17.6	79.5	23.2	0.594	0.606	2
2024-07-26 18:38:00	720.1	23.5	44.8	24.0	0.582	0.592	2
2024-07-26 18:39:00	805.1	22.9	56.7	24.8	0.592	0.579	2
2024-07-26 18:40:00	810.6	20.1	66.1	26.8	0.595	0.589	2
2024-07-26 18:41:00	818.7	18.3	42.3	25.2	0.581	0.572	2
2024-07-26 18:42:00	763.9	21.3	50.2	24.7	0.585	0.585	2
2024-07-26 18:43:00	585.7	19.6	46.4	25.9	0.573	0.581	2
2024-07-26 18:44:00	863.3	23.3	64.8	23.5	0.599	0.603	2
2024-07-26 18:45:00	585.4	22.5	68.3	26.3	0.588	0.579	2
2024-07-26 18:46:00	730.3	12.9	56.6	25.7	0.58	0.578	2
2024-07-26 18:47:00	624.6	12.6	46.6	23.3	0.569	0.58	2
2024-07-26 18:48:00	693.6	14.5	50.6	26.9	0.576	0.581	2
2024-07-26 18:49:00	732.9	22.9	48.7	24.7	0.584	0.588	2
2024-07-26 18:50:00	732.1	10.1	45.2	27.3	0.571	0.563	2
2024-07-26 18:51:00	742.2	20.0	54.0	24.5	0.585	0.587	2
2024-07-26 18:52:00	861.4	19.8	60.7	23.2	0.594	0.582	2
2024-07-26 18:53:00	745.4	23.8	59.9	22.8	0.592	0.583	2
2024-07-26 18:54:00	675.6	18.9	54.9	23.5	0.581	0.567	2
2024-07-26 18:55:00	796.4	11.3	55.6	23.1	0.581	0.598	2
2024-07-26 18:56:00	818.9	13.2	54.2	25.9	0.583	0.6	2
2024-07-26 18:57:00	577.2	12.1	42.0	24.0	0.564	0.554	2
2024-07-26 18:58:00	759.7	15.3	56.6	21.6	0.583	0.575	2
2024-07-26 18:59:00	770.1	17.1	49.2	24.3	0.581	0.578	2
2024-07-26 19:00:00	670.2	12.2	41.5	24.2	0.568	0.581	2
2024-07-26 19:01:00	837.6	25.4	58.7	23.3	0.596	0.602	2
2024-07-26 19:02:00	685.0	11.4	48.9	24.4	0.572	0.586	2
2024-07-26 19:03:00	712.6	24.7	57.3	23.9	0.589	0.606	2
2024-07-26 19:04:00	682.7	23.9	63.5	25.0	0.591	0.596	2
2024-07-26 19:05:00	701.6	22.5	45.5	24.9	0.581	0.584	2
2024-07-26 19:06:00	590.4	14.5	55.9	24.5	0.574	0.588	2
2024-07-26 19:07:00	556.0	19.7	36.9	22.1	0.567	0.578	2
2024-07-26 19:08:00	859.5	11.6	70.3	27.2	0.591	0.602	2
2024-07-26 19:09:00	615.3	22.6	41.4	21.7	0.575	0.579	2
2024-07-26 19:10:00	600.9	17.6	49.9	23.8	0.574	0.585	2
2024-07-26 19:11:00	484.7	16.0	68.4	22.4	0.577	0.574	2
2024-07-26 19:12:00	636.1	11.9	52.7	24.6	0.572	0.567	2
2024-07-26 19:13:00	567.7	5.6	43.0	24.2	0.559	0.555	2
2024-07-26 19:14:00	864.2	12.8	62.1	23.7	0.588	0.611	2
2024-07-26 19:15:00	801.0	23.6	61.9	26.3	0.595	0.584	2
2024-07-26 19:16:00	631.2	16.0	48.7	25.7	0.574	0.583	2
2024-07-26 19:17:00	925.2	17.2	49.8	23.5	0.589	0.608	2
2024-07-26 19:18:00	798.2	21.3	50.6	25.2	0.587	0.591	2
2024-07-26 19:19:00	667.5	27.0	52.9	26.3	0.587	0.584	2
2024-07-26 19:20:00	450.1	24.6	36.1	25.7	0.566	0.571	2
2024-07-26 19:21:00	929.1	13.1	53.2	23.8	0.587	0.582	2
2024-07-26 19:22:00	561.0	8.3	72.8	21.6	0.576	0.567	2
2024-07-26 19:23:00	535.5	29.8	46.0	24.5	0.579	0.593	2
2024-07-26 19:24:00	802.3	29.3	49.2	25.0	0.593	0.606	2
2024-07-26 19:25:00	944.0	18.9	43.2	22.8	0.587	0.584	2
2024-07-26 19:26:00	838.4	11.6	61.1	24.0	0.586	0.581	2
2024-07-26 19:27:00	756.4	22.8	67.0	23.9	0.595	0.597	2
2024-07-26 19:28:00	759.5	17.5	66.8	26.1	0.59	0.589	2
2024-07-26 19:29:00	785.3	17.4	42.5	26.8	0.579	0.57	2
2024-07-26 19:30:00	775.9	22.5	60.0	25.8	0.592	0.577	2
2024-07-26 19:31:00	728.1	19.7	69.3	23.9	0.592	0.578	2
2024-07-26 19:32:00	710.4	12.1	60.1	25.7	0.58	0.568	2
2024-07-26 19:33:00	693.7	16.4	59.8	25.0	0.583	0.572	2
2024-07-26 19:34:00	624.6	21.3	50.3	23.9	0.579	0.581	2
2024-07-26 19:35:00	671.9	20.6	57.2	27.1	0.584	0.576	2
2024-07-26 19:36:00	530.7	19.3	67.4	22.9	0.582	0.574	2
2024-07-26 19:37:00	690.2	22.7	58.3	24.9	0.587	0.575	2
2024-07-26 19:38:00	601.1	16.2	42.5	25.3	0.569	0.557	2
2024-07-26 19:39:00	589.6	18.9	50.4	23.6	0.575	0.562	2
2024-07-26 19:40:00	718.0	3.0	67.1	24.8	0.576	0.575	2
2024-07-26 19:41:00	839.2	15.8	58.2	25.4	0.588	0.598	2
2024-07-26 19:42:00	791.8	21.8	56.2	24.4	0.59	0.605	2
2024-07-26 19:43:00	542.9	16.0	49.5	24.7	0.57	0.57	2
2024-07-26 19:44:00	601.0	15.7	66.9	24.2	0.582	0.592	2
2024-07-26 19:45:00	794.1	12.8	71.6	25.2	0.59	0.582	2
2024-07-26 19:46:00	601.8	23.0	67.6	23.7	0.588	0.594	2
2024-07-26 19:47:00	677.5	20.7	69.4	23.5	0.591	0.582	2
2024-07-26 19:48:00	755.0	22.1	51.4	24.0	0.586	0.59	2
2024-07-26 19:49:00	603.2	9.4	50.0	25.8	0.567	0.559	2
2024-07-26 19:50:00	710.5	17.2	53.4	21.4	0.581	0.573	2
2024-07-26 19:51:00	566.6	16.6	55.4	22.6	0.575	0.574	2
2024-07-26 19:52:00	639.9	16.6	69.3	27.4	0.585	0.602	2
2024-07-26 19:53:00	732.0	14.9	66.7	24.4	0.587	0.595	2
2024-07-26 19:54:00	540.7	16.3	60.4	23.4	0.576	0.569	2
2024-07-26 19:55:00	744.0	22.2	40.7	25.2	0.58	0.569	2
2024-07-26 19:56:00	698.0	8.4	38.1	22.8	0.565	0.557	2
2024-07-26 19:57:00	755.2	26.9	57.4	20.8	0.593	0.6	2
2024-07-26 19:58:00	722.4	20.4	63.8	24.5	0.59	0.592	2
2024-07-26 19:59:00	836.4	17.8	54.2	22.9	0.587	0.594	2
2024-07-26 20:00:00	712.5	22.5	74.1	24.2	0.597	0.591	2
2024-07-26 20:01:00	657.1	10.7	44.2	24.5	0.568	0.571	2
2024-07-26 20:02:00	712.2	14.7	42.9	24.2	0.573	0.576	2
2024-07-26 20:03:00	754.3	17.4	48.4	21.4	0.58	0.593	2
2024-07-26 20:04:00	704.9	24.8	48.0	24.0	0.584	0.6	2
2024-07-26 20:05:00	704.1	17.8	60.3	24.7	0.585	0.594	2
2024-07-26 20:06:00	629.8	20.3	50.8	21.9	0.578	0.591	2
2024-07-26 20:07:00	633.7	15.1	39.5	21.7	0.568	0.568	2
2024-07-26 20:08:00	559.7	20.4	63.9	22.4	0.582	0.575	2
2024-07-26 20:09:00	875.0	26.4	37.4	25.1	0.587	0.587	2
2024-07-26 20:10:00	575.6	23.0	44.3	21.0	0.575	0.573	2
2024-07-26 20:11:00	630.7	17.6	38.8	25.2	0.57	0.568	2
2024-07-26 20:12:00	628.2	21.4	57.1	24.6	0.583	0.582	2
2024-07-26 20:13:00	789.5	20.9	56.9	23.6	0.589	0.588	2
2024-07-26 20:14:00	670.5	20.5	74.2	21.8	0.593	0.588	2
2024-07-26 20:15:00	824.8	23.6	64.1	22.8	0.597	0.596	2
2024-07-26 20:16:00	632.7	23.5	69.4	25.2	0.591	0.599	2
2024-07-26 20:17:00	727.9	17.4	57.9	25.9	0.584	0.575	2
2024-07-26 20:18:00	616.5	21.2	45.2	22.5	0.575	0.589	2
2024-07-26 20:19:00	914.5	16.1	56.3	25.7	0.591	0.601	2
2024-07-26 20:20:00	581.2	13.4	60.9	25.0	0.575	0.576	2
2024-07-26 20:21:00	731.0	16.7	62.0	24.0	0.586	0.562	2
2024-07-26 20:22:00	763.4	17.6	50.3	22.9	0.582	0.56	2
2024-07-26 20:23:00	741.4	9.7	59.9	23.1	0.579	0.58	2
2024-07-26 20:24:00	681.5	22.3	45.7	26.7	0.58	0.586	2
2024-07-26 20:25:00	687.0	4.2	44.6	24.3	0.564	0.582	2
2024-07-26 20:26:00	704.4	31.6	43.8	26.0	0.587	0.583	2
2024-07-26 20:27:00	685.3	25.5	55.2	24.4	0.588	0.583	2
2024-07-26 20:28:00	796.4	16.7	43.2	23.3	0.579	0.567	2
2024-07-26 20:29:00	921.1	18.0	50.8	24.9	0.59	0.596	2
2024-07-26 20:30:00	644.3	19.5	64.0	27.2	0.585	0.585	2
2024-07-26 20:31:00	563.0	15.1	44.7	23.0	0.568	0.563	2
2024-07-26 20:32:00	691.2	19.0	50.0	25.4	0.58	0.58	2
2024-07-26 20:33:00	958.0	17.3	55.7	24.3	0.593	0.592	2
2024-07-26 20:34:00	619.6	17.5	57.5	21.8	0.579	0.589	2
2024-07-26 20:35:00	863.9	18.9	50.0	21.8	0.587	0.583	2
2024-07-26 20:36:00	867.8	11.4	62.9	23.3	0.588	0.588	2
2024-07-26 20:37:00	644.6	18.2	60.9	24.5	0.583	0.591	2
2024-07-26 20:38:00	756.9	18.8	66.4	25.3	0.591	0.588	2
2024-07-26 20:39:00	862.8	18.6	54.2	21.6	0.589	0.582	2
2024-07-26 20:40:00	662.1	16.9	49.9	25.0	0.576	0.564	2
2024-07-26 20:41:00	679.6	23.7	48.2	23.8	0.582	0.572	2
2024-07-26 20:42:00	641.8	16.2	58.1	24.0	0.579	0.573	2
2024-07-26 20:43:00	598.5	19.1	51.2	24.9	0.576	0.586	2
2024-07-26 20:44:00	635.1	24.5	49.3	26.6	0.581	0.574	2
2024-07-26 20:45:00	577.6	17.6	50.5	24.5	0.573	0.571	2
2024-07-26 20:46:00	703.4	19.1	48.2	22.0	0.579	0.569	2
2024-07-26 20:47:00	623.0	17.5	57.0	23.7	0.579	0.579	2
2024-07-26 20:48:00	723.4	24.2	40.9	25.3	0.581	0.583	2
2024-07-26 20:49:00	544.4	16.7	58.0	25.3	0.575	0.579	2
2024-07-26 20:50:00	733.1	24.4	61.8	25.0	0.593	0.61	2
2024-07-26 20:51:00	783.4	17.5	49.2	23.2	0.582	0.582	2
2024-07-26 20:52:00	500.6	13.7	74.2	21.9	0.579	0.582	2
2024-07-26 20:53:00	737.4	21.4	55.2	24.9	0.587	0.581	2
2024-07-26 20:54:00	822.8	16.5	39.4	22.2	0.578	0.6	2
2024-07-26 20:55:00	579.0	21.1	52.2	25.0	0.577	0.586	2
2024-07-26 20:56:00	867.3	4.4	55.6	25.0	0.578	0.587	2
2024-07-26 20:57:00	741.9	18.0	59.5	23.3	0.586	0.597	2
2024-07-26 20:58:00	629.5	15.7	52.4	23.8	0.575	0.583	2
2024-07-26 20:59:00	694.4	12.7	44.9	24.3	0.572	0.583	2
2024-07-26 21:00:00	755.8	15.2	44.1	23.1	0.576	0.574	2
2024-07-26 21:01:00	707.6	15.1	48.5	21.9	0.576	0.599	2
2024-07-26 21:02:00	753.9	17.8	49.4	23.9	0.581	0.566	2
2024-07-26 21:03:00	607.9	11.2	43.7	24.1	0.566	0.563	2
2024-07-26 21:04:00	716.9	19.6	47.7	26.0	0.58	0.597	2
2024-07-26 21:05:00	558.6	24.8	61.6	22.8	0.585	0.583	2
2024-07-26 21:06:00	688.9	19.4	71.5	25.6	0.591	0.598	2
2024-07-26 21:07:00	609.6	22.0	62.6	22.3	0.585	0.581	2
2024-07-26 21:08:00	626.4	23.5	68.1	22.0	0.59	0.595	2
2024-07-26 21:09:00	823.6	24.2	64.7	23.5	0.598	0.594	2
2024-07-26 21:10:00	809.1	27.4	63.3	22.6	0.599	0.611	2
2024-07-26 21:11:00	760.9	15.5	51.6	22.0	0.581	0.584	2
2024-07-26 21:12:00	590.8	14.4	56.4	26.9	0.574	0.557	2
2024-07-26 21:13:00	668.4	21.9	50.8	23.3	0.581	0.573	2
2024-07-26 21:14:00	821.3	21.5	52.8	27.5	0.589	0.579	2
2024-07-26 21:15:00	714.2	21.9	55.7	22.5	0.586	0.6	2
2024-07-26 21:16:00	931.9	27.4	62.1	21.4	0.604	0.592	2
2024-07-26 21:17:00	739.3	18.1	59.2	25.9	0.586	0.583	2
2024-07-26 21:18:00	719.2	20.1	53.4	22.9	0.584	0.605	2
2024-07-26 21:19:00	669.1	13.1	55.6	24.2	0.576	0.589	2
2024-07-26 21:20:00	713.4	28.7	59.3	22.0	0.594	0.585	2
2024-07-26 21:21:00	684.8	16.3	61.7	23.9	0.583	0.574	2
2024-07-26 21:22:00	770.8	16.5	39.8	21.9	0.576	0.566	2
2024-07-26 21:23:00	795.7	16.3	44.2	23.9	0.579	0.581	2
2024-07-26 21:24:00	621.4	14.8	66.1	23.3	0.581	0.576	2
2024-07-26 21:25:00	566.9	14.4	54.4	24.3	0.572	0.575	2
2024-07-26 21:26:00	516.4	15.4	50.8	24.9	0.569	0.572	2
2024-07-26 21:27:00	750.8	11.2	52.4	24.4	0.577	0.577	2
2024-07-26 21:28:00	589.7	14.1	52.4	24.7	0.572	0.573	2
2024-07-26 21:29:00	484.7	27.7	60.6	23.8	0.583	0.584	2
2024-07-26 21:30:00	738.9	21.7	43.9	23.3	0.581	0.573	2
2024-07-26 21:31:00	949.3	22.6	55.2	24.7	0.597	0.583	2
2024-07-26 21:32:00	699.4	23.9	57.5	23.8	0.588	0.589	2
2024-07-26 21:33:00	783.8	27.2	59.0	23.9	0.596	0.588	2
2024-07-26 21:34:00	708.2	9.1	57.2	24.6	0.576	0.585	2
2024-07-26 21:35:00	690.1	11.9	60.2	22.5	0.579	0.566	2
2024-07-26 21:36:00	791.9	14.0	49.3	26.1	0.58	0.576	2
2024-07-26 21:37:00	671.0	15.7	45.6	23.6	0.574	0.575	2
2024-07-26 21:38:00	726.7	16.5	79.6	24.2	0.595	0.607	2
2024-07-26 21:39:00	732.2	15.8	52.0	23.9	0.58	0.576	2
2024-07-26 21:40:00	633.2	19.1	53.2	25.0	0.579	0.581	2
2024-07-26 21:41:00	799.2	18.2	61.8	24.5	0.59	0.596	2
2024-07-26 21:42:00	682.5	14.4	71.0	23.9	0.586	0.594	2
2024-07-26 21:43:00	624.4	7.1	49.6	26.2	0.566	0.57	2
2024-07-26 21:44:00	753.7	13.0	45.0	19.2	0.575	0.593	2
2024-07-26 21:45:00	610.2	15.3	42.6	25.9	0.569	0.565	2
2024-07-26 21:46:00	702.8	16.8	70.9	25.4	0.589	0.607	2
2024-07-26 21:47:00	699.1	12.4	44.6	21.2	0.572	0.578	2
2024-07-26 21:48:00	808.6	15.5	54.7	25.4	0.584	0.587	2
2024-07-26 21:49:00	747.5	12.3	45.2	25.6	0.574	0.577	2
2024-07-26 21:50:00	697.5	17.4	40.5	24.8	0.573	0.583	2
2024-07-26 21:51:00	781.8	12.6	52.1	21.7	0.579	0.572	2
2024-07-26 21:52:00	839.0	13.8	45.6	25.0	0.58	0.581	2
2024-07-26 21:53:00	755.8	11.5	48.1	25.5	0.575	0.573	2
2024-07-26 21:54:00	701.0	17.2	75.1	23.1	0.592	0.608	2
2024-07-26 21:55:00	568.8	13.7	59.2	24.7	0.574	0.568	2
2024-07-26 21:56:00	593.5	22.5	64.3	23.5	0.586	0.606	2
2024-07-26 21:57:00	669.5	20.0	63.2	25.3	0.587	0.582	2
2024-07-26 21:58:00	639.0	17.7	54.0	23.5	0.578	0.564	2
2024-07-26 21:59:00	681.3	14.0	50.6	23.1	0.575	0.566	2
2024-07-26 22:00:00	705.7	19.9	57.5	23.9	0.585	0.577	2
2024-07-26 22:01:00	753.0	21.5	56.7	22.0	0.588	0.605	2
2024-07-26 22:02:00	693.0	18.7	49.3	23.8	0.579	0.566	2
2024-07-26 22:03:00	748.7	26.0	56.3	24.5	0.592	0.595	2
2024-07-26 22:04:00	706.4	20.3	47.9	25.3	0.58	0.595	2
2024-07-26 22:05:00	502.5	22.6	53.3	24.4	0.576	0.604	2
2024-07-26 22:06:00	606.1	18.7	51.6	21.9	0.576	0.575	2
2024-07-26 22:07:00	685.6	21.4	42.3	26.0	0.577	0.578	2
2024-07-26 22:08:00	579.0	14.0	31.5	26.2	0.56	0.549	2
2024-07-26 22:09:00	760.0	15.7	45.6	24.2	0.578	0.574	2
2024-07-26 22:10:00	853.1	19.7	73.0	22.9	0.6	0.622	2
2024-07-26 22:11:00	821.9	19.7	51.9	23.2	0.587	0.596	2
2024-07-26 22:12:00	678.7	20.5	62.8	23.7	0.587	0.599	2
2024-07-26 22:13:00	849.1	23.5	33.8	24.4	0.582	0.588	2
2024-07-26 22:14:00	714.9	10.9	44.9	23.5	0.571	0.582	2
2024-07-26 22:15:00	666.3	13.1	41.5	22.7	0.569	0.588	2
2024-07-26 22:16:00	638.7	19.1	53.0	25.5	0.579	0.574	2
2024-07-26 22:17:00	669.8	14.4	79.2	24.4	0.59	0.597	2
2024-07-26 22:18:00	661.2	34.9	59.6	22.4	0.597	0.59	2
